剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
四大名捕斗将军,2001,吴耀权 / 刘海波 / 张敬业,赖汉初,何润东 / 黄少祺 / 沈傲君 / 陈怡蓉 / 聂远,剧情 / 古装,中国大陆 / 台湾,40,,6.0,1639
新京城四少,2010,潘文杰 / 娄亚江,王蕙玲 / 邹静之,杨幂 / 富大龙 / 周杰 / 迟帅 / 李倩 / 袁文康 / 刘一含,,中国大陆,40,,6.0,736
醋溜族,2004,章可中 / 王明台 / 林清顺,朱德庸 / 高晓松,佟大为 / 范玮琪 / 苏慧伦 / 孔令奇 / 杨若兮 / 阿朵 / 朱雨辰 / 左小青 / 黄磊,喜剧 / 爱情,中国大陆,26,45,6.0,1659
龙巡天下,2012,王重光,东函,王灿 / 周明增 / 曾安琪 / 吴皓升,剧情 / 喜剧 / 冒险,中国大陆,35,45,6.0,293
姐妹兄弟,2016,安建,安建,朱亚文 / 李小冉 / 冯雷 / 曾黎 / 王同辉 / 赵君 / 齐欢 / 印小天 / 涂松岩 / 陈丽娜 / 牛飘 / 李东霖,剧情 / 爱情,中国大陆,42,45,6.0,969
女人帮,2013,刘心刚,王小柱 / 雨侬 / 曾丹 / 郭博雅 / 秦爽,蒋雯丽 / 邬君梅 / 梁静 / 何冰 / 廖凡 / 李佳 / 张鲁一 / 黄轩 / 林栋甫 / 邵桐 / 唐文龙 / 黄勐 / 炀姿白云 / 海一天 / 李修蒙 / 辛芷蕾,喜剧 / 爱情,中国大陆,36,40,6.0,1319
天涯明月刀,2012,赖水清,刘书桦 / 张英俊,汉良 / 张檬 / 张定涵 / 陈楚河 / 毛晓彤,爱情 / 武侠 / 古装,中国大陆,40,43,6.0,8755
刁蛮新娘,2009,陈启峻 / 那彤,黄志翔 / 那彤,杨幂 / 李东学 / 孙坚 / 王琳 / 田丽 / 周绍栋 / 魏宗万 / 吴刚 / 周乐 / 李芳雯,剧情 / 爱情,中国大陆,34,,6.0,975
天师钟馗,2010,潘文杰 / 罗灿然,陈世龙 / 半帆,欧阳震华 / 霍思燕 / 曾宝仪 / 刘一含 / 冯绍峰 / 刘红雨 / 李立 / 郭珍霓 / 张嘉倪 / 周一围 / 王妍苏 / 李智楠 / 何明翰 / 袁文康 / 张浩天 / 姚芊羽 / 李倩 / 严屹宽 / 许还幻 / 茹萍 / 熊乃瑾 / 蒲巴甲 / 刘冠翔,剧情 / 奇幻,中国大陆,40,45,6.0,1832
犀利仁师,2014,黄伟杰,韩佩贞 / 周碧辉 / 陈文娟,吴奇隆 / 刘诗诗 / 叶祖新 / 吴映洁 / 岳跃利 / 霍政谚 / 寇振海 / 张哲瀚 / 郭家豪 / 周奇奇 / 吴华新 / 霍建华,喜剧 / 古装,中国大陆,44,45,6.0,4745
换了人间,2018,倪祖铭 / 杨晶 / 迟旭 / 姜瑞林,王朝柱,唐国强 / 刘劲 / 马晓伟 / 郭连文 / 王伍福 / 卢奇 / 谷伟 / 金鑫 / 姚居德 / 张再新 / 刘旭 / 翟万臣 / 由立平 / 王健 / 刘长纯 / 张世会 / 高志强 / 林毅杰 / 杨俊勇 / 倪菘阳 / 罗忆楠 / 赵凯 / 张页石 / 郑强 / 吴京安 / 于小慧 / 黄薇 / 文馨 / 许文广 / 周旭奇 / 李晓枫,剧情,中国大陆,40,45,6.0,723
镇魂街,2017,十一月,魏天一 / 许辰,汪东城 / 安悦溪 / 侯明昊 / 唐国忠 / 刘钊宏 / 方楚彤 / 张子文 / 娄淇 / 白柳汐 / 黄天崎,动作 / 奇幻,中国大陆,24,35,6.0,6977
大清后宫,2006,张轩南,于正,胡静 / 黄维德 / 陈浩民 / 伊能静 / 傅艺伟 / 陈炜 / 陈秀丽 / 潘虹 / 霍思燕 / 沈保平,剧情 / 爱情 / 古装,中国大陆,40,47,6.0,4526
媳妇是怎样炼成的,2011,卢伦常,刘国权 / 吴波,萨日娜 / 姚芊羽 / 刘芳毓 / 方子哥 / 赵正阳 / 代乐乐 / 盖克 / 周璞,剧情 / 家庭,中国大陆,30,,6.0,470
红楼梦,2010,李少红,顾小白 / 柏邦妮 / 青枚 / 胡楠 / 张天然 / 蔡一玛 / 豆豆 / 董友竹 / 刘玥,杨洋 / 白冰 / 姚笛 / 周采芹 / 归亚蕾 / 于小彤 / 蒋梦婕 / 王彦华 / 张镝 / 丁荔 / 徐飒 / 高洋 / 王龙华 / 袁新 / 姜彤 / 徐海乔 / 王馥荔 / 唐一菲 / 贾妮 / 龚丽君 / 孙菂 / 杨梓墨 / 李艳 / 程媛媛 / 蔡飞雨 / 杨幂 / 李沁 / 张君钰 / 叶琳琅 / 李颉 / 阚清子 / 张檬 / 徐璐 / 殷叶子 / 赵丽颖 / 黄轩,剧情 / 家庭 / 古装,中国大陆,50,39,6.0,32291
法医秦明之幸存者,2018,周琳皓,闫崑 / 甄煜飞 / 秦明,经超 / 余心恬 / 刘海宽 / 艾晓琪 / 邓炀 / 张雪 / 王欢 / 陈鹤 / 王心新 / 薛玲 / 刘浩强 / 杨骏 / 邱箫婵 / 孙硕 / 李岩 / 罗兰 / 杜世海 / 余红君 / 冉易居 / 杨勇 / 宋韬 / 郭欣宜 / 赵凯 / 高绪东 / 东滨 / 安爻义 / 刘艺 / 李辉 / 沙兰亭 / 袁婷 / 杨子 / 贾宗超 / 彭千洋 / 张淼 / 于山川 / 唐吉 / 吴家慧 / 王俊 / 张馨月 / 潘国栋 / 钱飞宇 / 河山 / 吴越 / 袁大海 / 陈曦 / 李纪君 / 曹云 / 朱阳川 / 王卉卉 / 邹莹 / 沈冰 / 曾小花 / 张秋媛 / 黄伟 / 陈大兵 / 夏喆 / 张建国 / 靳杰 / 蔡业宝 / 黄青松,剧情 / 悬疑 / 犯罪,中国大陆,30,,6.0,5267
爱上查美乐,2011,柯翰辰,曹绩雅 / 方懿德 / 林雅淳 / 单飞雪,贺军翔 / 王心凌 / 柳岩 / 张伦硕 / 施易男,爱情,中国大陆 / 台湾,13,40分钟(内地版) / 70分钟(台湾版),6.0,4941
老男孩,2018,刘俊杰,高蓉蓉 / 李博芳,刘烨 / 林依晨 / 雷佳音 / 胡先煦 / 郭姝彤 / 王妍之 / 李建义 / 李光洁 / 朱泳腾 / 百克力 / 王汀 / 谭凯 / 倪虹洁 / 曾黎,剧情 / 爱情,中国大陆,47,45,6.0,20561
八路军,2005,宋业民 / 董亚春,孟冰 / 王元平,王伍福 / 姚居德 / 刘劲 / 唐国强 / 郭连文,历史 / 战争,中国大陆,25,,6.0,392
国色天香,2011,李慧珠,李亚玲,叶璇 / 刘恺威 / 何晟铭 / 徐麒雯 / 高昊 / 陈晓 / 潘虹 / 何赛飞 / 习雪 / 吕佳容 / 王安迪 / 马雅舒 / 宗峰岩,悬疑 / 古装,中国大陆,33,40,6.0,1735
卧底,2017,姜凯阳,姜凯阳 / 徐露 / 高昀,张陆 / 赵达 / 骆达华 / 曲高位 / 徐露 / 邢宇飞 / 陳菲 / 赵龙豪 / 一工王 / 李艺东 / 苏濛濛,剧情 / 动作 / 犯罪,中国大陆,12,42,6.0,359
281封信,2005,牛朝阳,牛朝阳,龙仪 / 薛飞 / 张彤,爱情,中国大陆,21,45,6.0,198
奇妙的时光之旅,2016,许富翔,王衮衮 / 胡小帅 / 武深 / 朱丽美 / 高铭谦,林心如 / 贾乃亮 / 徐璐 / 王雨 / 金圣柱,爱情 / 奇幻,中国大陆,24,45,6.0,1279
暗花,2012,黄健中 / 朱德承,胡蓉 / 王斯阳,赵柯 / 杨烁 / 冯恩鹤 / 杜雨露 / 谭凯 / 张澍 / 于青斌 / 杨净如 / 王艺曈 / 刘牧 / 左金珠,剧情,中国大陆,30,,6.0,69
别对我说谎,2010,高先明,,李念 / 沈晓海 / 胡峻玮 / 傅艺伟 / 何政军 / 胡可 / 袁苑 / 徐松子 / 荣蓉 / 张琦,剧情 / 犯罪,中国大陆,36,,6.0,88
骊姬传奇,2003,齐星,冉成淼 朱晓平 白泊 齐星,秦海璐 / 段奕宏 / 邱心志,,中国大陆,36,,6.0,171
深宅,2009,赖水清,史海伟 / 方安仁 / 曾维正,秦岚 / 林文龙 / 陈紫函 / 杨晶晶 / 郑佩佩 / 汤嬿 / 吴磊 / 罗诠浩 / 李刚 / 杨泽中 / 姜鸿 / 吴廷烨,剧情 / 爱情,中国大陆,34,45,6.0,180
大都市小爱情,2014,武洪武,欧阳琴书,佟丽娅 / 李乃文 / 王姬 / 王刚 / 路晨 / 文梦洋 / 万美汐 / 张檬 / 连凯 / 李纯 / 任伟 / 魏智 / 雷诺儿 / 张大礼,剧情 / 家庭,中国大陆,36,,6.0,339
漂亮主妇,2011,刘二威 / 孙苗苗,马志全,王艳 / 李佳璘 / 梁爱琪 / 刘敏 / 高曙光 / 孙涛,家庭,中国大陆,40,,6.0,291
风流才子纪晓岚,2000,孙树培,丁善玺,赵亮 / 朱泳腾 / 宋妍 / 博弘 / 赵敏芬 / 朱宏嘉 / 陆诗雨,剧情 / 古装,中国大陆,25,40,6.0,343
妇道,2014,李云亮,李顺慈,黄曼 / 靳东 / 周奇奇 / 陈昭荣 / 李东霖 / 李天柱 / 马羚 / 修宗迪,剧情,中国大陆,41,45,6.0,432
幸福街,2000,英达 / 袁英明,倪骏 / 汪海林,刘烨 / 谢娜 / 嘉玲 / 蔡明 / 李诚儒 / 李野萍 / 金子,剧情,中国大陆,146,25,6.0,377
老师错了,2008,谢一德,林煌坤,张庭 / 张晓龙 / 王馥荔,,中国大陆 / 台湾,26,,6.0,85
我的淘气天使,2002,,,李小璐 / 常铖 / 严顺开,剧情 / 喜剧 / 爱情,中国大陆,22,,6.0,898
白领公寓,2002,胡雪杨,钱珏 / 郭晨子 / 曲一阳,安在旭 / 董洁 / 刘孜 / 墨阳 / 谢润 / 王正佳 / 吴乙彤 / 洪学圣 / 刘子龙,剧情 / 爱情,中国大陆,21,45,6.0,4931
非常24小时,2004,尤小刚,李晓明,胡兵 / 邬倩倩 / 刘冠翔 / 石筱群 / 陈一娜,剧情 / 犯罪,中国大陆,24,40,5.9,243
跟我回家,2014,顾晶,庸人,辛柏青 / 周璞 / 杜源 / 黄曼 / 傅迦 / 闫学晶 / 林伊婷 / 高姝瑶 / 刘硕 / 任伟 / 李雨泽,剧情 / 家庭,中国大陆,42,,5.9,136
广告风云,2013,叶昭仪,,林峯 / 唐嫣 / 袁弘 / 马德钟 / 迟帅 / 陈燃 / 杨婷婷,剧情 / 爱情,中国大陆 / 香港,84,40,5.9,182
一日夫妻百日恩,2011,赵晨阳,赵晨阳,郭晓东 / 赵子琪 / 刘莉莉 / 韩童生 / 林继东 / 沈陶然 / 张英 / 金雅琴 / 常玉宏 / 柳彬,剧情 / 家庭,中国大陆,30,,5.9,122
我的功夫女友,2005,何培,白眉 / 枝华,马苏 / 王阳 / 赵阳 / 李诚洁 / 于晓光 / 蒋爱娃 / 林栋甫,剧情 / 爱情,中国大陆,22,,5.9,152
纯白之恋,2007,江海洋,艺珩,余文乐 / 张娜拉 / 杨雪 / 严屹宽 / 王维维,剧情 / 爱情,中国大陆 / 韩,24,,5.9,145
新燕子李三,2013,王新民,,陈龙 / 李彩桦 / 刘峰超 / 六小龄童 / 黄日华 / 隋存毅 / 柳海龙 / 于海 / 何家劲,动作,中国大陆,35,,5.9,128
不离不弃,2009,刘娟,宋秋雁 / 崔苇,江珊 / 梁爱琪 / 林炜 / 朱铁和,,中国大陆,42,,5.9,176
假凤虚凰,2017,何佳男,仇星 / 叶笑,赵予熙 / 刘济恺 / 董子鸣 / 安钦夫 / 卫羽 / 姜远洋,爱情 / 古装,中国大陆,12,25,5.9,492
幸福的眼泪,2008,罗福,,金莎 / 杨贵媚 / 刘恩佑 / 翁家明 / 杨烁 / 王蔚,剧情 / 爱情,中国大陆,28,,5.9,329
神枪手,2009,腾文骥 / 邱国强,柳桦,刘烨 / 丁志城 / 于越 / 李欣凌 / 施京明 / 许正廷 / 刘昌伟 / 王全有 / 吕行 / 贺镪,剧情,中国大陆,28,,5.9,310
《春娇与志明》职人微电影,2011,,,,剧情 / 爱情,中国大陆,10,4,5.9,440
被催眠的催眠师,2017,谭嘉言,张云霄,杨玏 / 朱颜曼滋 / 杨奇鸣 / 何美璇 / 韩丹彤 / 鲍鲲 / 左腾云 / 方晓莉 / 刘沙,剧情 / 悬疑,中国大陆,19,35,5.9,880
芸娘,2008,沈怡,杨曼丽,安以轩 / 刘雪华 / 冯绍峰 / 张勋杰 / 岳跃利 / 涂黎曼 / 王岗 / 徐幸,剧情 / 爱情,中国大陆,32,,5.9,738
律政佳人2,2006,缪永,缪永,曹颖 / 印小天 / 陈莹 / 刘牧 / 李婉僮 / 谭皓 / 张子晨 / 季晨 / 杜明珠,剧情,中国大陆,22,41,5.9,1004
新甘十九妹,2015,张辉力 / 陈咏歌,榕月,张定涵 / 崔鹏 / 杨璐 / 任晗 / 秦雪 / 宋珉宇 / 董博睿 / 孙彬皓 / 王雨,剧情 / 古装,中国大陆,34,45,5.9,185
我是真的,2011,楼健,于江红 / 于江海,郭晓冬 / 王千源 / 郭晓峰 / 郭柯宇 / 郭柯宇 Ke-Yu Guo,,中国大陆,40,,5.9,157
开国领袖毛泽东,1999,杨光远,王朝柱,唐国强 / 刘劲 / 王伍福,剧情 / 历史,中国大陆,22,45,5.9,156
江山为重,2002,井泉,井泉,吴京 / 傅冲 / 范冰冰 / 魏宗万 / 许还山 / 蒋林静 / 娄宇健,剧情 / 古装,中国大陆,31,,5.9,167
午夜计程车2,2015,萩生田宏治 / 洪泠 / 杜晓雨,,高鑫 / 郝云 / 温心 / 王佑硕 / 田中千绘 / 程皓枫,剧情,中国大陆,10,30,5.9,118
决战黎明,2009,庞好,王俭,张延 / 郭凯敏 / 寇振海 / 韩青 / 修庆,剧情,中国大陆,44,,5.9,59
三十而嫁,2011,王小康,王静茹,黄小蕾 / 吴军忱 / 贾青 / 高宝宝 / 林雨申 / 姬麒麟 / 方青卓 / 张竞达 / 吴冕 / 宋珂欣,剧情,中国大陆,25,,5.9,94
大地情深,2012,曲丽君,曲丽君,宋春丽 / 陈瑾 / 冯宪珍 / 张小磊 / 奚美娟,剧情 / 家庭 / 战争,中国大陆,40,,5.9,70
车神,2006,游达志,,赵薇 / 陆毅 / 李威 / 安以轩 / 乔振宇 / 郑浩南 / 李威尹,剧情 / 爱情 / 运动,中国大陆 / 香港,22,,5.9,310
法网追凶,2018,杨 铭,赵燕琼 / 李佳妮,马境 / 王梓权 / 王劲松 / 王晓 / 陈颢文 / 魏中凯 / 李柏谊 / 侯天来,悬疑 / 犯罪,中国大陆,36,45,5.9,706
能人冯天贵,2010,潘长江,,潘阳 / 梁爱琪 / 储智博 / 朱晏 / 潘长江,剧情 / 喜剧,中国大陆,31,45,5.9,40
民主之澜,2010,朱正 / 李振平,汪遵熹,温海波 / 王霙 / 孙维民 / 盖美 / 郭连文 / 谷伟 / 孙祺 / 李小丁,,中国大陆,28,,5.9,46
不能没有家,2015,孙滔,卜可,刘佩琦 / 乔振宇 / 宋晓英 / 丁柳元 / 林家川 / 徐梵溪 / 闫学晶,剧情 / 爱情,中国大陆,33,45,5.9,40
武当,2006,范秀明,,陈法蓉 / 吴京 / 焦恩俊,剧情 / 古装,中国大陆,22,,5.9,266
小城大爱,2009,李妮,唐宇,冯绍峰 / 班嘉佳 / 孙松 / 严晓频 / 高冬平 / 马书良 / 刘亚津 / 穆麒同 / 梁大维,剧情 / 爱情,中国大陆,24,,5.9,53
捍卫者,2012,汪涛,牛伯成,范明 / 车永莉 / 张秋歌 / 萧蔷 / 陈昭荣 / 史可 / 丁柳元 / 李依馨 / 鲁冠廷 / 郭露文 / 高明,剧情,中国大陆,25,40,5.9,57
来自未来的史密特,2015,吴蒙恩,胡婷 / 胡娜,林佑威 / 李毓芬 / 赖琳恩,爱情 / 科幻,中国大陆,40,20,5.9,64
配角逆袭事务所,2015,李惠民 / 孙恺凯 / 朱江,陈未衾,蓝燕 / 柳明轩 / 郭云飞 / 陈丹婷 / 吕莹娜,喜剧,中国大陆,12,20,5.9,113
伏羲女娲,2000,顾琴芳,杨东明,黄志忠 / 荣蓉 / 王卫国,剧情 / 历史 / 古装,中国大陆,20,40,5.9,63
情断上海滩,2005,尤小刚,,陈龙 / 戴娇倩 / 刘冠翔 / 李湘 / 赵毅 / 石小群 / 高明 / 王绘春 / 雷恪生,,中国大陆,25,,5.9,57
青春兵团,2002,戚其义,鲍伟聪,龚蓓苾 / 邓健泓 / 袁彩云 / 林保怡 / 郭羡妮,,中国大陆,22,43,5.9,59
猜心妙手夺魂剑,2006,赖水清,,范文芳 / 吴宗宪 / 陈小春 / 徐锦江 / 王宝强 / 苗圃 / 郑则仕,喜剧 / 武侠 / 古装,中国大陆,48,,5.9,64
让爱化作珍珠雨,2007,范秀明,夏美华,于波 / 秋瓷炫 / 吴辰君 / 杨俊毅 / 尚于博 / 郑渊洁 / 刘永 / 林利霏,剧情,中国大陆,34,,5.9,77
傻儿传奇之抗战到底,2016,刘流 / 周英男,朱永昆 / 王志超 / 常佳佳,刘流 / 于震 / 申军谊 / 周放 / 冼色丽 / 吕佳容 / 吴连生 / 乔杉 / 修睿 / 程门丽雪 / 刘笑歌 / 杜奕衡 / 张鹰 / 马京京 / 陆彭 / 刘博皓 / 林柏成 / 张玺,,中国大陆,46,45,5.9,94
女人进城,2013,孙涛,张继,李菁菁 / 秦卫东 / 王洪梅 / 潘雨辰 / 于莉红 / 王晓曦 / 黄晓娟 / 郭旺 / 郭铁城 / 姜文艺,剧情,中国大陆,34,,5.9,95
福根进城,2015,姚远,龚应恬,赵毅 / 柴碧云 / 王丽云 / 刘钇彤,剧情,中国大陆,30,,5.9,97
屌丝日记,2014,林妍,,白宇 / 许凝 / 刘萌萌 / 王博谷 / 齐俊盛 / 梁星 / 艾如 / 黄一琳 / 刘陆 / 周岩 / 张译 / 廖凡 / 文章 / 白百何,喜剧,中国大陆,30,,5.9,280
拐个皇帝回现代,2014,朱少杰,张艺耀,袁中方 / 季晨 / 郭家豪 / 初家晴,剧情 / 古装,中国大陆,50,20,5.9,1910
党员马大姐,2002,英达 / 杨影,臧里 / 臧希,蔡明 / 虞梦 / 李建华,喜剧,中国大陆,20,45,5.9,321
极品新娘,2015,梁胜权 / 黄俊文 / 成志超,王少波,李沁 / 金世佳 / 高洋 / 徐海乔 / 王子 / 应昊茗 / 陆昱霖 / 熊乃瑾 / 包文婧 / 张逸杰,剧情 / 喜剧 / 古装,中国大陆,40,40,5.9,1073
老婆大人是80后,2015,刘进,张敬,李小冉 / 杜淳 / 张嘉译 / 于明加 / 张鲁一 / 王维维 / 王唯伊 / 王博谷 / 关晓彤 / 吴冕 / 李光洁 / 朱锐 / 汤镇业 / 刘孜 / 林保怡 / 王骁 / 张译 / 郝平 / 佟晨洁 / 康磊 / 郑晓东,剧情 / 爱情,中国大陆,41,,5.9,1705
锁清秋,2009,吴锦源,于正,李彩桦 / 冯绍峰 / 何晟铭 / 安以轩 / 米雪 / 伊能静 / 乔振宇 / 郑国霖 / 邓家佳 / 李菲儿,剧情 / 爱情 / 悬疑,中国大陆,35,45,5.9,2022
大脚马皇后,2002,周晓文,胡正言,吕丽萍 / 唐国强 / 马仑 / 高虎 / 林静 / 蒋欣 / 谢沅江 / 张志宏,喜剧 / 古装,中国大陆,30,45,5.9,1953
蝴蝶飞飞,2004,何洛,胭脂,佟大为 / 杨雪 / 朱雨辰 / 王珞丹 / 孔维 / 艾东,剧情 / 爱情,中国大陆,24,46,5.9,2111
玩偶骑士,2015,,,林宰范 / 朴珍荣 / 王嘉尔 / 斑斑 / 段宜恩 / 金有谦 / 崔荣宰 Young Jae Choir,剧情,中国大陆 / 韩,12,,5.9,632
秀丽江山之长歌行,2016,林峰 / 陈权,邵潇逸,林心如 / 袁弘 / 王媛可 / 于波 / 宗峰岩 / 关智斌 / 王雨 / 李佳航 / 茅子俊 / 热依扎 / 秦俊杰 / 戴君竹 / 洪小铃 / 孙骁骁 / 戚薇 / 马天宇 / 任泉,剧情 / 爱情 / 历史 / 古装,中国大陆,52,45,5.9,5970
大人物,2007,张敏,孙铎 / 朱可欣,谢霆锋 / 李心洁 / 刘涛 / 严屹宽 / 斯琴高丽 / 赵擎 / 朱晓渔 / 赵越 / 唐一菲 / 熊乃瑾 / 兰岚 / 杨佳 / 沈兰 / 贺镪 / 杨怀民 / 李明 / 杨念生 / 王建国 / 邵路雅 / 任天野 / 马文强 / 张衡平 / 方野 / 陈海 / 李军 / 李运 / 张宁,剧情,中国大陆,22,,5.9,1578
画江湖之不良人2,2016,五百 / 王伟,饶俊 / 李明超 / 诸懿,郑业成 / 蔡文静 / 李纯 / 栾蕾英 / 范世琦 / 季晨 / 马薇 / 张静初 / 王泷正 / 陈若轩 / 雯昭 / 王滋润 / 刘峰超 / 杨帆 / 杨韬歌 / 王沛禄 / 蒋诗萌 / 韩鹿 / 戴菲 / 侍宣如,剧情 / 武侠 / 古装,中国大陆,14,40,5.9,3231
画皮,2011,高林豹,刘浩良,凌潇肃 / 薛凯琪 / 李宗翰 / 陈怡蓉 / 罗家英 / 戚玉武 / 吴映洁 / 杨幂 / 董春辉 / 那家威 / 胡胜锋 / 韩振华,剧情 / 奇幻,中国大陆,34,45,5.9,2680
风尘三侠之红拂女,2006,崔宝珠 / 侯继元 / 任海滔 / 梁德华,朱历 / 任莎,舒淇 / 霍建华 / 江华 / 杨渝渝 / 姚采颖 / 郑则仕 / 李乐 / 于荣光 / 贾乃亮 / 侯勇 / 庞庸之 / 罗湘晋 / 刘芸 / 司光敏 / 董志华 / 张春仲 / 秦焰 / 铁鹤 / 王星凯 / 白玉 / 刘新渝 / 董艺薇 / 张宇 / 张熙 / 蔡小龙 / 赵冬柏 / 郭明翰 / 侯桐江 / 李方之 / 郭鑫 / 舒丽 / 吴东明 / 于文,爱情 / 武侠 / 古装,中国大陆,30,45,5.9,2573
你好乔安,2016,林妍,张晓晗,戚薇 / 王晓晨 / 陈亦飞 / 王宫良 / 辛雨锡 / 周岩 / 黄一琳 / 亓航 / 白宇 / 沈震轩 / 刘羽琦 / 王笛 / 李滨 / 张晨光 / 王一楠,剧情 / 爱情,中国大陆,32,,5.9,3499
神探狄仁杰4,2017,谭友业 / 何振华 / 苏飞 / 公钰涵 / 海子 / 孙景岩 / 纪建新 / 张胜举,田卉群 / 江霞 / 吕菡子 / 王珏 / 杨雪帆 / 姜湛南 / 杨筱珺 / 冷现辉,梁冠华 / 周洁 / 吴庆哲 / 杨常青 / 冉唯群 / 王鸥 / 文静 / 陈玺旭 / 许榕真 / 须乾 / 吴婷 / 张博 / 阮圣文 / 王建国 / 康群智 / 郭小安 / 来源 / 管舲帆 / 张志伟 / 胡顺儿 / 白利卫 / 芮伟航 / 靳梦楠 / 高艺 / 王建新 / 陈之辉 / 宋轶 / 梁大维 / 夏德俊 / 朱锐 / 翁虹 / 卓凡 / 张冰 / 梅年佳 / 周钢 / 彭国斌 / 李子轩 / 柯国庆 / 王宝德 / 傅虹均 / 曲戈 / 田重 / 祖白旦·阿布都哈力克 / 肖咏佳 / 胡文珊 / 冯琬晴,剧情 / 悬疑 / 古装,中国大陆,50,40,5.9,2609
爱国者,2018,龚朝,汪海林 / 吴天 / 王刚 / 赵帅典 / 康丁,张鲁一 / 佟丽娅 / 芦芳生 / 田雨 / 孟召重 / 叶静 / 郭秋成 / 孟阿赛 / 康磊 / 陈昊 / 周密 / 付枚 / 夏星 / 蒙亭宜 / 王子辰 / 谭凯 / 任正斌 / 牛青峰 / 张光北 / 李光复 / 吴军,剧情,中国大陆,50,40,5.9,6885
新萧十一郎,2016,鞠觉亮 / 黄祖权,王婕 / 徐贝贝 / 王未未 / 贺然 / 郝莹 / 王潇涵 / 姚然 / 杨晶 / 郭筝,严屹宽 / 甘婷婷 / 朱一龙 / 李依晓 / 张含韵 / 王艺曈 / 杨净如 / 于青斌 / 元华 / 吕良伟 / 张天阳,武侠 / 古装,中国大陆,42,45,5.9,4070
骨语,2018,扈耀之,徐婧,张龄心 / 高仁 / 蔡宜达 / 张家鼎 / 吴曼思 / 扈耀之 / 王超帏 / 李琦 / 王皓祯,剧情 / 犯罪,中国大陆,36,30,5.9,7087
飞虎之潜行极战,2018,李惠民 / 查传谊 / 李文龙,王秋雨 / 马焱,苗侨伟 / 黄宗泽 / 吴卓羲 / 张兆辉 / 王敏德  / 吴岱融 / 王敏奕 / 梁烈唯 / 黄子恒 / 陈山聪 / 伍咏薇 / 龚慈恩 / 刘美娟 / 黄智雯 / 陈凯琳 / 高海宁 / 郑雪儿 / 何佩瑜 / 吴思佳,剧情 / 动作 / 悬疑 / 犯罪,中国大陆 / 香港,30,45,5.9,9372
美人为馅,2016,李达超,于正 / 丁墨 / 王小泉 / 杨楠 / 沈君乐,杨蓉 / 白宇 / 张逸杰 / 米热 / 戚迹 / 何奉天 / 王雨 / 初俊辰 / 田牧宸 / 南伏龙 / 任嘉伦 / 白梓轩 / 高雨儿 / 赵顺然 / 李庚 / 孙骁骁 / 赵弈钦 / 海铃 / 梦秦 / 陈昊宇 / 邓莎,爱情 / 悬疑,中国大陆,36,45,5.9,21795
老九门,2016,梁胜权,张鸢盎 / 汤祈岑 / 南派三叔,陈伟霆 / 张艺兴 / 赵丽颖 / 应昊茗 / 袁冰妍 / 王闯 / 张铭恩 / 王美人 / 张鲁一 / 李宗翰 / 李乃文 / 郑国霖 / 杨紫茳 / 胡耘豪,剧情 / 悬疑,中国大陆,48,45,5.9,43343
被遗弃的秘密,2011,袁英明,沈芷凝,姜大卫 / 沈海蓉 / 乔振宇 / 甘婷婷 / 蒋梦婕 / 罗晋 / 何晟铭,剧情,中国大陆,30,46,5.9,518
玉卿嫂,2006,黄以功,白先勇,蒋雯丽 / 范植伟 / 罗海琼 / 张鲁一,剧情,中国大陆,25,,5.9,199
青春舞台,2009,余淳,申捷 / 雷婷,韩庚 / 黄奕 / 张峻宁 / 关智斌 / 郑希怡 / 容祖儿,,中国大陆,12,45,5.9,803
聊斋三,2010,黄祖权 / 黄伟明 / 陈亚洲 / 金鳌勋,蒲松龄,邱泽 / 贡米 / 林文龙 / 萧蔷 / 陈司翰 / 薛凯琪 / 张茜 / 康华 / 孙协志 / 李威 / 贾青 / 杜俊泽 / 吴廷烨 / 赖薇如 / 杜玉明 / 王笛 / 王岗 / 毛林林 / 王翔弘 / 金珈 / 李庆祥 / 邵传勇,奇幻 / 古装 / 鬼怪,中国大陆,36,,5.9,1067
和平使命,2007,张浩岚 / 窦向阳,,郑晓宁 / 杜志国 / 王强,,中国大陆,22,,5.9,69
杜拉拉之似水年华,2013,林合隆,张溦溦,焦俊艳 / 王雷 / 杨恭如 / 翟天临 / 冯丹滢 / 馨子 / 陈彦妃,剧情 / 爱情,中国大陆,36,40,5.9,1212
等你爱我,2015,张峰,赵梦 / 郭博雅,曹曦文 / 王凯 / 朱刚日尧 / 王澜 / 傅天骄 / 梁椰雯 / 孙熙 / 王妍之 / 孙傲 / 孙启超 / 贺镪,剧情 / 家庭,中国大陆,38,,5.9,831
安居,2016,张永新,赵冬苓 / 张云霄,王志飞 / 李晓峰 / 程煜 / 吴冕 / 丁勇岱 / 刘敏涛 / 方子哥 / 褚栓忠 / 张墨锡 / 马精武 / 来喜 / 邬立朋 / 傅晶,剧情 / 家庭,中国大陆,30,45,5.9,868
旗袍,2010,李舒,王彪 / 海飞,王志文 / 李幼斌 / 马苏 / 申军谊 / 祖锋 / 刘佩琦 / 程瑶瑶 / 蒋林静 / 史兰芽 / 王晓迪,剧情,中国大陆,40,41,5.9,1593
